order,product,collection,workspace_id,article_id,title,url,state,created_at,updated_at
860,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,8655926,Oloid Connect - Set up iPad in Guided Access Mode,https://oloid.help/en/articles/8655926-oloid-connect-set-up-ipad-in-guided-access-mode,published,2023-11-30 07:44:17,2025-12-18 09:57:23
865,Oloid Verify/Connect,Oloid Connect- Admin Guides,e4gi378c,8671144,How to Log in to Admin Mode in the Oloid Connect App,https://oloid.help/en/articles/8671144-how-to-log-in-to-admin-mode-in-the-oloid-connect-app,published,2023-12-04 09:05:52,2025-12-17 05:41:48
868,Oloid Verify/Connect,Oloid Connect for iPhone,e4gi378c,12554774,Oloid Connect - Admin Setup on iPhone,https://oloid.help/en/articles/12554774-oloid-connect-admin-setup-on-iphone,published,2025-10-10 09:07:41,2025-12-16 06:11:39
873,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,13037535,Oloid Connect App for iPhone - How to authenticate using face - Video Tutorial,https://oloid.help/en/articles/13037535-oloid-connect-app-for-iphone-how-to-authenticate-using-face-video-tutorial,published,2025-12-08 05:56:26,2025-12-15 07:01:32
874,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,13041500,Oloid Connect App for iPhone - How to authenticate using QR Code - Video Tutorial,https://oloid.help/en/articles/13041500-oloid-connect-app-for-iphone-how-to-authenticate-using-qr-code-video-tutorial,published,2025-12-08 10:41:55,2025-12-15 06:59:49
875,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,13157791,Oloid Connect App for iPhone - How to authenticate using PIN - Video Tutorial,https://oloid.help/en/articles/13157791-oloid-connect-app-for-iphone-how-to-authenticate-using-pin-video-tutorial,published,2025-12-15 06:50:05,2025-12-15 06:57:53
876,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,8592076,How to Download and Install the Oloid Connect App in iPad,https://oloid.help/en/articles/8592076-how-to-download-and-install-the-oloid-connect-app-in-ipad,published,2023-11-15 08:46:52,2025-12-15 06:51:46
882,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,11735953,Oloid Connect - How to extend QR code,https://oloid.help/en/articles/11735953-oloid-connect-how-to-extend-qr-code,published,2025-07-09 05:12:33,2025-12-04 10:33:59
883,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,8789251,Oloid Connect - How to send QR code to user,https://oloid.help/en/articles/8789251-oloid-connect-how-to-send-qr-code-to-user,published,2024-01-08 05:19:05,2025-12-04 09:14:24
884,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,10304065,Oloid Connect - Add NFC/ID,https://oloid.help/en/articles/10304065-oloid-connect-add-nfc-id,published,2024-12-19 06:03:12,2025-12-04 08:29:14
887,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,8768778,Oloid Connect - Set PIN,https://oloid.help/en/articles/8768778-oloid-connect-set-pin,published,2024-01-03 08:54:48,2025-12-03 08:49:13
888,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,8601079,Oloid Connect - Add User,https://oloid.help/en/articles/8601079-oloid-connect-add-user,published,2023-11-17 11:15:06,2025-12-03 07:38:56
889,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,8764539,Oloid Connect - Add QR Code,https://oloid.help/en/articles/8764539-oloid-connect-add-qr-code,published,2024-01-02 09:03:58,2025-12-03 06:41:44
891,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,8616669,Oloid Connect - View user details,https://oloid.help/en/articles/8616669-oloid-connect-view-user-details,published,2023-11-22 06:26:52,2025-12-02 08:25:20
895,Oloid Verify/Connect,Oloid Connect- Admin Guides,e4gi378c,8611826,Oloid Connect - How to test  Network Connectivity on the Oloid Connect Endpoint,https://oloid.help/en/articles/8611826-oloid-connect-how-to-test-network-connectivity-on-the-oloid-connect-endpoint,published,2023-11-21 10:53:28,2025-11-28 06:39:11
897,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,10345413,Oloid Connect - First Time Login Using Okta SSO,https://oloid.help/en/articles/10345413-oloid-connect-first-time-login-using-okta-sso,published,2025-01-03 05:13:43,2025-11-24 07:12:37
898,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,10293864,Oloid Connect - First Time Login Using Microsoft SSO,https://oloid.help/en/articles/10293864-oloid-connect-first-time-login-using-microsoft-sso,published,2024-12-17 07:06:48,2025-11-24 06:14:00
899,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,10293811,Oloid Connect - First Time Login Using Google SSO,https://oloid.help/en/articles/10293811-oloid-connect-first-time-login-using-google-sso,published,2024-12-17 06:28:28,2025-11-21 10:32:37
900,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,8617065,Oloid Connect - Hardware and Software Requirements,https://oloid.help/en/articles/8617065-oloid-connect-hardware-and-software-requirements,published,2023-11-22 09:37:06,2025-11-20 11:21:02
901,Oloid Verify/Connect,Oloid Connect: Platform Configuration,e4gi378c,12838474,How to apply Endpoint Template after Auto-pair for the Oloid Connect application in the Tenant Admin Portal,https://oloid.help/en/articles/12838474-how-to-apply-endpoint-template-after-auto-pair-for-the-oloid-connect-application-in-the-tenant-admin-portal,published,2025-11-14 03:43:18,2025-11-20 09:51:05
902,Oloid Verify/Connect,Oloid Connect: Platform Configuration,e4gi378c,12750269,How to apply Endpoint Template during Auto-pair process for Oloid Connect application,https://oloid.help/en/articles/12750269-how-to-apply-endpoint-template-during-auto-pair-process-for-oloid-connect-application,published,2025-11-05 08:37:14,2025-11-20 08:39:04
910,Oloid Verify/Connect,Supporting Documents,e4gi378c,8077722,Hardware requirement for Oloid Connect installation - To be deleted,,draft,2023-07-04 04:19:01,2025-11-17 11:09:14
925,Oloid Verify/Connect,Oloid Verify - Credential Management,e4gi378c,9571329,Oloid Verify: Add PIN,,draft,2024-07-08 08:54:57,2025-11-07 07:03:28
932,Oloid Verify/Connect,Getting Started with Oloid Connect App,e4gi378c,6903800,What is Oloid Connect?,https://oloid.help/en/articles/6903800-what-is-oloid-connect,published,2023-01-18 11:27:40,2025-11-05 05:52:29
933,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12729475,How to authenticate using face in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12729475-how-to-authenticate-using-face-in-the-oloid-connect-app-video-tutorial,published,2025-11-03 09:10:59,2025-11-03 09:17:03
934,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12708368,How to authenticate using PIN in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12708368-how-to-authenticate-using-pin-in-the-oloid-connect-app-video-tutorial,published,2025-10-31 09:12:33,2025-10-31 09:21:14
937,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12699302,How to authenticate using NFC ID in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12699302-how-to-authenticate-using-nfc-id-in-the-oloid-connect-app-video-tutorial,published,2025-10-30 08:14:03,2025-10-30 09:58:25
938,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12699635,How to authenticate using Badge in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12699635-how-to-authenticate-using-badge-in-the-oloid-connect-app-video-tutorial,published,2025-10-30 09:39:21,2025-10-30 09:46:37
941,Oloid Verify/Connect,Oloid Connect: Installation &amp; Configuration,e4gi378c,11677542,How to Install and Auto-Pair Oloid Connect App through MDM,https://oloid.help/en/articles/11677542-how-to-install-and-auto-pair-oloid-connect-app-through-mdm,published,2025-06-30 05:02:17,2025-10-28 08:15:13
942,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12673617,How to authenticate using QR Code in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12673617-how-to-authenticate-using-qr-code-in-the-oloid-connect-app-video-tutorial,published,2025-10-27 11:15:17,2025-10-27 11:16:54
943,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12673208,How to authenticate using QR Code and PIN in the Oloid Connect App - Video Tutorial.,https://oloid.help/en/articles/12673208-how-to-authenticate-using-qr-code-and-pin-in-the-oloid-connect-app-video-tutorial,published,2025-10-27 10:02:44,2025-10-27 10:09:55
950,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12606383,How to generate Auto-Pair config file for Oloid Connect App in the Tenant Admin Portal - Video Tutorial,https://oloid.help/en/articles/12606383-how-to-generate-auto-pair-config-file-for-oloid-connect-app-in-the-tenant-admin-portal-video-tutorial,published,2025-10-17 09:56:26,2025-10-17 10:01:10
951,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12605756,How to install and set up the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12605756-how-to-install-and-set-up-the-oloid-connect-app-video-tutorial,published,2025-10-17 08:05:45,2025-10-17 08:10:00
953,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12577057,How to prepare and upload Job code and Charge code templates for Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12577057-how-to-prepare-and-upload-job-code-and-charge-code-templates-for-oloid-connect-app-video-tutorial,published,2025-10-14 07:51:42,2025-10-14 07:55:24
954,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12554245,How to extend QR Code expiry date and time for user in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12554245-how-to-extend-qr-code-expiry-date-and-time-for-user-in-the-oloid-connect-app-video-tutorial,published,2025-10-10 06:53:46,2025-10-10 07:04:46
955,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12546468,How to create NFC ID for user in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12546468-how-to-create-nfc-id-for-user-in-the-oloid-connect-app-video-tutorial,published,2025-10-09 08:36:22,2025-10-09 08:48:24
956,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12538475,How to create QR Code for user in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12538475-how-to-create-qr-code-for-user-in-the-oloid-connect-app-video-tutorial,published,2025-10-08 08:28:27,2025-10-08 08:37:21
958,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12529545,How to view user details in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12529545-how-to-view-user-details-in-the-oloid-connect-app-video-tutorial,published,2025-10-07 10:04:30,2025-10-07 10:10:18
959,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,11484217,How to add a face from an endpoint using the Oloid Connect App,https://oloid.help/en/articles/11484217-how-to-add-a-face-from-an-endpoint-using-the-oloid-connect-app,published,2025-05-30 08:30:09,2025-10-07 09:54:41
961,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12458638,How to create PIN for user in the Oloid Connect App - Video Tutorial,https://oloid.help/en/articles/12458638-how-to-create-pin-for-user-in-the-oloid-connect-app-video-tutorial,published,2025-09-30 10:53:20,2025-09-30 10:57:05
965,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,10530804,How to pair an Oloid Connect endpoint- Video Tutorial,https://oloid.help/en/articles/10530804-how-to-pair-an-oloid-connect-endpoint-video-tutorial,published,2025-02-10 06:33:26,2025-09-29 10:42:25
972,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,12441752,How to create Oloid Connect application in the Tenant Admin Portal - Video Tutorial,https://oloid.help/en/articles/12441752-how-to-create-oloid-connect-application-in-the-tenant-admin-portal-video-tutorial,published,2025-09-29 09:14:54,2025-09-29 09:20:39
985,Oloid Verify/Connect,Oloid Connect - Credential Management,e4gi378c,10307929,How to add Shared Credential to a User in Oloid Connect,https://oloid.help/en/articles/10307929-how-to-add-shared-credential-to-a-user-in-oloid-connect,published,2024-12-20 06:39:40,2025-09-23 09:23:33
1013,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,12106691,How to add PIN as credential to user in Oloid Verify - Video Tutorial,https://oloid.help/en/articles/12106691-how-to-add-pin-as-credential-to-user-in-oloid-verify-video-tutorial,published,2025-08-28 08:58:07,2025-09-01 08:12:52
1014,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,12107053,How to Add QR Code as credential to user in Oloid Verify - Video Tutorial,https://oloid.help/en/articles/12107053-how-to-add-qr-code-as-credential-to-user-in-oloid-verify-video-tutorial,published,2025-08-28 09:07:30,2025-09-01 08:09:21
1024,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,12086387,How to add users from an endpoint using the Oloid Verify App - Video Tutorial,https://oloid.help/en/articles/12086387-how-to-add-users-from-an-endpoint-using-the-oloid-verify-app-video-tutorial,published,2025-08-26 05:34:46,2025-08-28 06:01:54
1025,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,12080527,How to pair an Oloid Verify endpoint - Video Tutorial,https://oloid.help/en/articles/12080527-how-to-pair-an-oloid-verify-endpoint-video-tutorial,published,2025-08-25 09:16:40,2025-08-28 05:57:58
1030,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,12066672,How to download Oloid Verify App - Video Tutorial,https://oloid.help/en/articles/12066672-how-to-download-oloid-verify-app-video-tutorial,published,2025-08-22 10:58:51,2025-08-22 11:02:43
1034,Oloid Verify/Connect,Oloid Connect- Admin Guides,e4gi378c,11948333,Oloid Connect - How to prepare Job and Charge Code Template,https://oloid.help/en/articles/11948333-oloid-connect-how-to-prepare-job-and-charge-code-template,published,2025-08-06 07:52:00,2025-08-19 10:08:04
1067,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,11829423,Oloid Verify - Video Tutorial,https://oloid.help/en/articles/11829423-oloid-verify-video-tutorial,published,2025-07-23 08:32:58,2025-07-23 08:34:15
1146,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,11484196,How to add users from an endpoint using the Oloid Connect App,https://oloid.help/en/articles/11484196-how-to-add-users-from-an-endpoint-using-the-oloid-connect-app,published,2025-05-30 08:22:48,2025-05-30 08:28:06
1209,Oloid Verify/Connect,Oloid Connect- Admin Guides,e4gi378c,10410135,How to add Shared Credential to an User in Oloid Connect App,,draft,2025-01-16 06:50:37,2025-05-07 03:04:04
1261,Oloid Verify/Connect,Oloid Connect- Admin Guides,e4gi378c,8661669,FAQs Oloid Connect application,https://oloid.help/en/articles/8661669-faqs-oloid-connect-application,published,2023-12-01 06:16:43,2023-12-04 10:23:51
1300,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,10530799,Installing the Oloid Connect App- Video Tutorial,https://oloid.help/en/articles/10530799-installing-the-oloid-connect-app-video-tutorial,published,2025-02-10 06:31:36,2025-02-25 03:35:06
1322,Oloid Verify/Connect,Oloid Verify/Connect,e4gi378c,7222296,Getting Started with Oloid Verify/Connect,,draft,2023-04-03 10:21:56,2025-02-05 05:11:15
1325,Oloid Verify/Connect,Supporting Documents,e4gi378c,8077713,Hardware requirement for Oloid Verify installation (To be deleted),,draft,2023-07-04 04:08:03,2025-02-04 09:08:05
1326,Oloid Verify/Connect,Oloid Verify/Connect,e4gi378c,8438355,Oloid Verify/Connect Video Tutorial List (To be deleted),,draft,2023-10-03 06:02:11,2025-02-04 09:04:07
1333,Oloid Verify/Connect,Oloid Connect Videos,e4gi378c,10090017,How to configure intent screen for Oloid Connect - Video Tutorial,https://oloid.help/en/articles/10090017-how-to-configure-intent-screen-for-oloid-connect-video-tutorial,published,2024-11-06 06:15:29,2024-11-08 05:56:10
1404,Oloid Verify/Connect,Getting started on the Oloid Platform,e4gi378c,8654900,Oloid Platform Configuration for Oloid Verify App,,draft,2023-11-30 05:10:17,2024-11-18 05:05:14
1414,Oloid Verify/Connect,Supporting Documents,e4gi378c,7193356,Oloid Thermal Kit installation and setup( To be deleted),,draft,2023-03-27 08:11:38,2024-11-01 04:23:37
1543,Oloid Verify/Connect,Supporting Documents,e4gi378c,7193182,Using the Oloid Verify/Connect App,,draft,2023-03-27 07:00:08,2024-07-18 07:10:24
1600,Oloid Verify/Connect,Oloid Verify/Connect,e4gi378c,7203578,Oloid Verify/Connect Guides List,,draft,2023-03-28 18:02:56,2024-04-01 08:42:46
1634,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8266981,How to add location to an endpoint using the Oloid Verify/Connect App? (Archived),,draft,2023-08-17 10:23:27,2023-12-01 05:57:14
1635,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8294042,Oloid Connect/Verify: How to test  Network Connectivity on the endpoint? (Archived),,draft,2023-08-25 06:29:20,2023-12-01 05:57:07
1636,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8293952,Oloid Connect/Verify: How to see the endpoint details on the endpoint? (Archived),,draft,2023-08-25 05:43:54,2023-12-01 05:56:59
1637,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8181293,How to pair an Oloid Verify/Connect endpoint (Archived),,draft,2023-07-27 05:57:06,2023-12-01 05:56:52
1638,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8077954,Oloid Connect/Verify: View User Details (Archived),,draft,2023-07-04 07:09:57,2023-12-01 05:56:46
1639,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8094014,Oloid Connect/Verify: Add Faces (Archived),,draft,2023-07-05 05:38:47,2023-12-01 05:56:40
1640,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8093513,Oloid Connect/Verify: Add User (Archived),,draft,2023-07-05 04:33:00,2023-12-01 05:55:20
1641,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,6904472,Oloid Connect/Verify: App Installation and Admin Setup (Archived),,draft,2023-01-18 13:45:22,2023-12-01 05:55:16
1642,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8176883,How to download Oloid Verify/Connect application (Archived),,draft,2023-07-26 09:02:41,2023-12-01 05:54:52
1643,Oloid Verify/Connect,Getting started on the Oloid Platform,e4gi378c,6904432,Oloid Platform Configuration for Oloid Verify/Connect App (Archived),,draft,2023-01-18 13:27:40,2023-12-01 05:54:14
1644,Oloid Verify/Connect,Pre-requisites for getting started with Oloid Verify/Oloid Connect,e4gi378c,8181482,Pre-Req/System Requirements (Archived),,draft,2023-07-27 08:19:49,2023-12-01 05:52:28
1645,Oloid Verify/Connect,Pre-requisites for getting started with Oloid Verify/Oloid Connect,e4gi378c,8181542,Network architecture of Oloid Verify/Connect (Archived),,draft,2023-07-27 08:50:37,2023-12-01 05:52:17
1646,Oloid Verify/Connect,Pre-requisites for getting started with Oloid Verify/Oloid Connect,e4gi378c,8184845,Set up iPad in Kiosk Mode (Archived),,draft,2023-07-28 04:56:37,2023-12-01 05:52:17
1669,Oloid Verify/Connect,Supporting Documents,e4gi378c,6903976,Oloid Connect/Verify: iPad Installation,https://oloid.help/en/articles/6903976-oloid-connect-verify-ipad-installation,published,2023-01-18 12:51:02,2023-05-17 09:14:55
1670,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,8205090,How to put the App in Kiosk Mode -  Video Tutorial,https://oloid.help/en/articles/8205090-how-to-put-the-app-in-kiosk-mode-video-tutorial,published,2023-08-02 07:50:13,2023-08-02 09:48:23
1671,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,8205087,How to download Oloid Verify App from App Store - Video Tutorial,https://oloid.help/en/articles/8205087-how-to-download-oloid-verify-app-from-app-store-video-tutorial,published,2023-08-02 07:48:41,2023-08-02 07:49:57
1672,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,8205860,How to add users from an endpoint using the OLOID Verify App -Video Tutorial,https://oloid.help/en/articles/8205860-how-to-add-users-from-an-endpoint-using-the-oloid-verify-app-video-tutorial,published,2023-08-02 11:59:15,2023-08-02 15:47:00
1673,Oloid Verify/Connect,Oloid Verify/Connect Videos,e4gi378c,8205360,How to pair an endpoint to an application using the Oloid Verify app - Video Tutorial,https://oloid.help/en/articles/8205360-how-to-pair-an-endpoint-to-an-application-using-the-oloid-verify-app-video-tutorial,published,2023-08-02 09:58:04,2023-08-02 12:02:30
1674,Oloid Verify/Connect,Getting started on the Oloid Verify/Connect application,e4gi378c,8282821,FAQs Oloid Verify/Connect application,https://oloid.help/en/articles/8282821-faqs-oloid-verify-connect-application,published,2023-08-22 13:14:20,2023-09-05 10:56:37
1676,Oloid Verify/Connect,Supporting Documents,e4gi378c,8246849,What is an offline task and what does it do,https://oloid.help/en/articles/8246849-what-is-an-offline-task-and-what-does-it-do,published,2023-08-11 08:55:16,2023-09-11 08:52:02
1710,Oloid Verify/Connect,General FAQs,e4gi378c,6911789,Hardboot for Ipad Pro 11,https://oloid.help/en/articles/6911789-hardboot-for-ipad-pro-11,published,2023-01-20 09:54:56,2023-05-17 09:38:39
